,time,P,T,RH,RPH,WD,WV,year,month,day,WV_X,WV_Y,RPH_ld,RPH_jy
1399,2016/2/8,719.975,-1.225,32,0,196,5.779166667,2016,2,8,-5.555291551,-1.592954219,0,0
1400,2016/2/9,716.0166667,-1.879166667,61,0,225,8.033333333,2016,2,9,-5.680424476,-5.680424476,0,0
1401,2016/2/10,712.375,-3.925,84,0,207,6.15,2016,2,10,-5.479690124,-2.792041573,0,0
1402,2016/2/11,712.5708333,-3.833333333,80,0.8,70,3.483333333,2016,2,11,1.191370166,3.273262629,1.8,0.5
1403,2016/2/12,716.3416667,-15.93333333,84,3.7,186,2.9625,2016,2,12,-2.946271115,-0.309665572,3.1,2.5
1404,2016/2/13,720.5,-17.34166667,74,0.8,251,3.329166667,2016,2,13,-1.083870648,-3.147788925,0.2,0
1405,2016/2/14,722.2791667,-15.23333333,56,0,260,4.8375,2016,2,14,-0.840023059,-4.764007505,0,0
1406,2016/2/15,722.3666667,-11.96666667,46,0,262,4.208333333,2016,2,15,-0.5856868,-4.167378123,0,0
1407,2016/2/16,721.4916667,-8.154166667,39,0,191,5.954166667,2016,2,16,-5.844771855,-1.13610856,0,0
1408,2016/2/17,720.3375,-6.6125,35,0,262,8.091666667,2016,2,17,-1.126142342,-8.012919123,0,0
1409,2016/2/18,721,-10.19583333,43,0,217,7.7125,2016,2,18,-6.159476371,-4.641498366,0,0
1410,2016/2/19,724.2166667,-13.67083333,38,0,293,9.229166667,2016,2,19,3.606122707,-8.49549271,0,0
1411,2016/2/20,717.5625,-7.6375,32,0,188,8.5375,2016,2,20,-8.454413637,-1.188190349,0,0
1412,2016/2/21,719.2791667,-8.1625,41,0.2,204,4.341666667,2016,2,21,-3.966309862,-1.765914925,0,0
1413,2016/2/22,724.0125,-8.308333333,55,0,132,5.758333333,2016,2,22,-3.853077075,4.27927562,0,0
1414,2016/2/23,726.35,-8.1375,62,0,214,3.9375,2016,2,23,-3.264335442,-2.201822057,0,0
1415,2016/2/24,726.8833333,-7.75,72,0.2,221,3.479166667,2016,2,24,-2.625760415,-2.282538705,0,0.4
1416,2016/2/25,727.0125,-7.466666667,49,0,277,8.641666667,2016,2,25,1.053154243,-8.577252994,0,0
1417,2016/2/26,723.3083333,-4.208333333,27,0,278,9.504166667,2016,2,26,1.322724347,-9.41167277,0,0
1418,2016/2/27,723.5583333,-3.45,30,0,289,9.645833333,2016,2,27,3.140376157,-9.120314594,0,0
1419,2016/2/28,726.9291667,-4.6125,54,0,278,10.54166667,2016,2,28,1.467116439,-10.43907589,0,0
1420,2016/2/29,723.8708333,0.4125,40,0,234,5.379166667,2016,2,29,-3.161794836,-4.351837249,0,0
1421,2016/3/1,724.0458333,-1.3875,40,0,120,6.4125,2016,3,1,-3.20625,5.553387902,0,0
1422,2016/3/2,721.9666667,-0.2875,40,0,240,8.079166667,2016,3,2,-4.039583333,-6.996763575,0,0
1423,2016/3/3,719.4583333,2.695833333,47,0,201,5.4875,2016,3,3,-5.12302259,-1.966544123,0,0
1424,2016/3/4,721.4083333,-7.358333333,50,0,72,6.270833333,2016,3,4,1.937794069,5.963916904,0,0
1425,2016/3/5,718.6083333,-3.058333333,46,0,145,5.458333333,2016,3,5,-4.471204908,3.130771382,0,0
1426,2016/3/6,718.2875,-0.283333333,33,0,82,6.2875,2016,3,6,0.875050872,6.226310482,0,0
1427,2016/3/7,718.4333333,-1.55,46,0,78,6.083333333,2016,3,7,1.264796119,5.950397904,0,0
1428,2016/3/8,718.3666667,-4.35,70,2.8,71,6.65,2016,3,8,2.165028227,6.287698528,1.3,1.2
1429,2016/3/9,722.0125,-15.0875,85,3.6,112,6.8375,2016,3,9,-2.561372582,6.339619606,0.9,2.9
1430,2016/3/10,720.4875,-9.904166667,80,0,251,6.6625,2016,3,10,-2.169097829,-6.29951751,0,0
1431,2016/3/11,715.7708333,-2.933333333,54,0,170,6.145833333,2016,3,11,-6.052464315,1.067212759,0,0
1432,2016/3/12,717.8208333,-6.158333333,61,0,100,6.066666667,2016,3,12,-1.053465611,5.974500368,0,0
1433,2016/3/13,720.675,-3.925,47,0,127,6.254166667,2016,3,13,-3.763851457,4.994799586,0,0
1434,2016/3/14,716.5458333,-3.395833333,88,0.1,202,5.975,2016,3,14,-5.539923531,-2.238274396,0.3,0
1435,2016/3/15,715.6,-1.5125,78,1.7,131,5.233333333,2016,3,15,-3.433375585,3.949646803,0,0
1436,2016/3/16,717.375,-3.325,82,2.7,214,4.995833333,2016,3,16,-4.14173354,-2.793634547,1,1.6
1437,2016/3/17,717.5708333,-0.179166667,53,0,260,4.170833333,2016,3,17,-0.724257608,-4.107469003,0,0
1438,2016/3/18,717.0541667,5.4875,34,0,219,6.195833333,2016,3,18,-4.815066853,-3.899164256,0,0
1439,2016/3/19,717.5041667,5.05,69,0,201,7.3375,2016,3,19,-6.850146379,-2.62952483,0,0.1
1440,2016/3/20,718.9,0.795833333,93,4.4,149,8.029166667,2016,3,20,-6.882339119,4.135326543,0.8,11.5
1441,2016/3/21,718.3291667,-0.279166667,98,1.2,144,4.683333333,2016,3,21,-3.788896257,2.752794265,0.6,3.2
1442,2016/3/22,692.5,-2.008333333,92,4.8,34,3.9625,2016,3,22,3.285061381,2.21580188,1.9,1.6
1443,2016/3/23,725.8541667,-3.758333333,95,3.2,144,2.525,2016,3,23,-2.042767911,1.484157762,0.1,0.7
1444,2016/3/24,725.3416667,-4.804166667,94,5.6,295,3.570833333,2016,3,24,1.509099376,-3.236274056,1.5,1.8
1445,2016/3/25,725.0041667,-7.125,87,1.1,113,5.745833333,2016,3,25,-2.245075942,5.28906747,0.3,0
1446,2016/3/26,725.2875,-4.608333333,48,0,167,5.433333333,2016,3,26,-5.294077352,1.222234062,0,0
1447,2016/3/27,721.5375,-0.4375,58,0,227,8.245833333,2016,3,27,-5.623644811,-6.030620731,0,0
1448,2016/3/28,723.3125,1.133333333,52,0,75,4.791666667,2016,3,28,1.240174591,4.628394584,0,0
1449,2016/3/29,722.2666667,1.254166667,55,0,148,5.291666667,2016,3,29,-4.487587842,2.804156107,0,0
1450,2016/3/30,720.1,3.8,58,0,228,6.904166667,2016,3,30,-4.619789228,-5.130795733,0,0
1451,2016/3/31,718.2916667,5.779166667,53,0,218,6.645833333,2016,3,31,-5.236988133,-4.091583555,0,0
1452,2016/4/1,719.9166667,6.454166667,49,0,69,6.241666667,2016,4,1,2.236813285,5.827097829,0,0
1453,2016/4/2,720.6125,2.591666667,60,0,130,7.15,2016,4,2,-4.595931409,5.477217768,0,0
1454,2016/4/3,719.9541667,5.420833333,77,3.1,199,3.783333333,2016,4,3,-3.577211944,-1.231732851,0.8,0
1455,2016/4/4,718.7,3.095833333,90,4.2,82,4.9125,2016,4,4,0.683687858,4.864691888,5,1.6
1456,2016/4/5,718.7458333,-0.15,98,13.4,133,6.816666667,2016,4,5,-4.648955488,4.985394399,11,13.3
1457,2016/4/6,720.9416667,2.370833333,66,0.2,142,6.379166667,2016,4,6,-5.026851932,3.927407161,0,0
1458,2016/4/7,723.8625,3.8125,45,0.1,127,6.2875,2016,4,7,-3.783911958,5.021420769,0,0
1459,2016/4/8,722.225,0.425,73,1.6,160,5.566666667,2016,4,8,-5.230955589,1.903912131,1.3,2
1460,2016/4/9,720.1625,3.045833333,86,0.5,122,3.179166667,2016,4,9,-1.684701661,2.696086239,0,0
1461,2016/4/10,719.9875,4.754166667,77,0,171,6.870833333,2016,4,10,-6.786241974,1.074835137,4.1,2.3
1462,2016/4/11,718.6041667,3.783333333,69,0.1,178,7.5,2016,4,11,-7.495431203,0.261746225,0,0
1463,2016/4/12,719.1,1.633333333,67,0,165,5.7375,2016,4,12,-5.541999428,1.484974271,0,0
1464,2016/4/13,718.2833333,4.7125,36,0,117,3.791666667,2016,4,13,-1.721380645,3.378399738,0,0
1465,2016/4/14,718.4541667,5.883333333,66,4.5,135,5.270833333,2016,4,14,-3.727041993,3.727041993,5.3,4.1
1466,2016/4/15,719.4333333,-2.029166667,78,7.9,223,7.4125,2016,4,15,-5.421159313,-5.055312844,7.7,8.8
1467,2016/4/16,721.0208333,-2.3625,76,12.9,157,6.029166667,2016,4,16,-5.549877179,2.355783096,5.1,2.7
1468,2016/4/17,720.3375,-1.145833333,53,0,261,8.654166667,2016,4,17,-1.353809933,-8.547619514,0,0
1469,2016/4/18,717.1166667,4.15,60,0,222,7.520833333,2016,4,18,-5.589068375,-5.032419769,0,0
1470,2016/4/19,722.0041667,5.15,34,0,55,8.75,2016,4,19,5.018793818,7.167580388,0,0
1471,2016/4/20,722.6833333,5.870833333,31,0,63,4.8125,2016,4,20,2.18482928,4.287968898,0,0
1472,2016/4/21,721.4708333,6.254166667,42,0,141,3.704166667,2016,4,21,-2.878678166,2.331107615,0,0
1473,2016/4/22,719.4291667,5.3375,35,0,126,3.145833333,2016,4,22,-1.84907444,2.545032628,0,0
1474,2016/4/23,719.4541667,4.483333333,64,0,138,4.933333333,2016,4,23,-3.666181139,3.301044325,0.2,0
1475,2016/4/24,718.7708333,4.145833333,84,0.1,180,5.695833333,2016,4,24,-5.695833333,6.98E-16,0,0
1476,2016/4/25,719.8083333,2.966666667,87,1.5,171,6.216666667,2016,4,25,-6.140129184,0.972500924,0.7,3.8
1477,2016/4/26,722.8041667,2.0125,82,0.1,210,7.2625,2016,4,26,-6.289509495,-3.63125,0,0
1478,2016/4/27,722.9416667,6.0875,38,0,164,4.704166667,2016,4,27,-4.521935228,1.296644061,0,0
1479,2016/4/28,723.1416667,8.495833333,43,0,200,7.170833333,2016,4,28,-6.738379168,-2.452569444,0,0
1480,2016/4/29,721.7791667,9.133333333,47,0,199,7.395833333,2016,4,29,-6.992897799,-2.407847809,0,0
1481,2016/4/30,718.7416667,8.633333333,62,0,229,8.195833333,2016,4,30,-5.376950458,-6.185473935,0,0
1482,2016/5/1,718.9708333,3.3625,69,5.5,167,9.229166667,2016,5,1,-8.992623723,2.076110772,0,0
1483,2016/5/2,721.8291667,1.545833333,44,0,260,6.716666667,2016,5,2,-1.166336927,-6.614625408,5.3,0
1484,2016/5/3,719.6166667,9.579166667,43,0,226,6.9125,2016,5,3,-4.801825986,-4.97243637,0,0
1485,2016/5/4,718.4875,11.35833333,59,0,192,7.083333333,2016,5,4,-6.928545505,-1.47270781,0,3.2
1486,2016/5/5,721.6833333,9.008333333,47,0,66,8.679166667,2016,5,5,3.530135115,7.928813284,0,0
1487,2016/5/6,721.9625,-0.958333333,93,2.7,62,5.908333333,2016,5,6,2.773794483,5.216748694,3.9,2.4
1488,2016/5/7,721.8041667,3.558333333,87,0,251,3.479166667,2016,5,7,-1.132705871,-3.289616711,0,0.3
1489,2016/5/8,722.2208333,8.854166667,51,0,100,6.629166667,2016,5,8,-1.151142711,6.528454729,0,0
1490,2016/5/9,723.1583333,8.85,41,0,264,6.475,2016,5,9,-0.6768218,-6.439529273,0,0
1491,2016/5/10,720.8875,13.22916667,34,0,228,7.825,2016,5,10,-5.235946995,-5.815108259,0,0
1492,2016/5/11,719.0625,8.541666667,67,0,160,7.9625,2016,5,11,-7.482302493,2.723335391,0,0
1493,2016/5/12,722.6708333,0.2125,62,0.4,110,8.595833333,2016,5,12,-2.939948149,8.077441153,0,0
1494,2016/5/13,720.3125,1.95,97,12.2,203,9.716666667,2016,5,13,-8.944238826,-3.796604132,10.4,6.8
1495,2016/5/14,726.5708333,-0.545833333,52,2,259,7.645833333,2016,5,14,-1.458893777,-7.50535784,4.4,2.2
1496,2016/5/15,725.2791667,5.141666667,36,0,178,6.020833333,2016,5,15,-6.017165604,0.210124053,0,0
1497,2016/5/16,720.75,9.225,47,0,206,5.620833333,2016,5,16,-5.051971535,-2.464011154,0,0
1498,2016/5/17,719.5291667,6.504166667,67,0,204,7.679166667,2016,5,17,-7.015267827,-3.123398472,0,0
1499,2016/5/18,720.2083333,8.6125,82,0,193,5.566666667,2016,5,18,-5.423993361,-1.252227536,0,0
1500,2016/5/19,721.3416667,9.316666667,79,0,199,5.1375,2016,5,19,-4.857601682,-1.672606394,0.4,0
1501,2016/5/20,723.3583333,6.933333333,81,0,62,6.295833333,2016,5,20,2.955714714,5.558890887,0,0
1502,2016/5/21,724.225,3.945833333,98,4.8,110,5.729166667,2016,5,21,-1.959490404,5.38365564,3.7,3.9
1503,2016/5/22,723.55,1.033333333,98,14,160,5.591666667,2016,5,22,-5.254447905,1.912462635,9.8,13.1
1504,2016/5/23,721.8875,4.1375,73,0,207,5.108333333,2016,5,23,-4.551558328,-2.319134803,0,0
1505,2016/5/24,717.8208333,5.595833333,80,8.9,118,10.7375,2016,5,24,-5.040950905,9.480649778,7.2,9.9
1506,2016/5/25,722.6416667,0.6,88,5.2,158,4.7625,2016,5,25,-4.415713107,1.784063901,3.2,4.3
1507,2016/5/26,720.9833333,2.333333333,75,11.8,123,5.6,2016,5,26,-3.049978596,4.69655518,12.1,9.7
1508,2016/5/27,719.4958333,3.9625,91,2.7,287,4.783333333,2016,5,27,1.398511321,-4.574324416,1.9,0.6
1509,2016/5/28,721.5833333,9.341666667,42,0,95,6.0875,2016,5,28,-0.530560584,6.064335225,0,0
1510,2016/5/29,720.3375,10.89583333,52,0,150,6.483333333,2016,5,29,-5.614731368,3.241666667,0,0
1511,2016/5/30,718.0833333,9.416666667,85,2.5,201,5.491666667,2016,5,30,-5.126912509,-1.968037323,1.2,5.1
1512,2016/5/31,720.1583333,8.85,93,0.1,99,6.479166667,2016,5,31,-1.013564971,6.399397373,0,0.6
1513,2016/6/1,721.0291667,7.041666667,98,5,109,4.491666667,2016,6,1,-1.462343627,4.246954269,0,9.7
1514,2016/6/2,720.7541667,7.5875,86,5.4,258,6.1875,2016,6,2,-1.286453587,-6.05228828,2.4,2.7
1515,2016/6/3,721.2041667,10.58333333,62,0.2,242,5.791666667,2016,6,3,-2.719022801,-5.113738142,0.2,4.2
1516,2016/6/4,722.6958333,9.416666667,64,0,257,7.6125,2016,6,4,-1.712439901,-7.417392118,0,0
1517,2016/6/5,723.5583333,12.14166667,50,0,183,5.875,2016,6,5,-5.866948517,-0.307473743,0,0
1518,2016/6/6,724.6833333,10.7375,62,0.1,267,5.116666667,2016,6,6,-0.267785643,-5.109654453,0,0
1519,2016/6/7,723.9666667,11.6,55,0,251,4.8375,2016,6,7,-1.574935947,-4.573946109,0,0
1520,2016/6/8,723.0666667,10.31666667,73,2.1,197,6.1375,2016,6,8,-5.86932044,-1.794431338,1,0.6
1521,2016/6/9,722.8291667,10.5375,72,5.1,243,6.120833333,2016,6,9,-2.778800184,-5.453702433,16.1,22.7
1522,2016/6/10,723,13.71666667,54,0,196,3.491666667,2016,6,10,-3.356405422,-0.962433767,0,0
1523,2016/6/11,722.7541667,10.07083333,76,7.7,182,4.404166667,2016,6,11,-4.401483767,-0.1537032,4.8,4.5
1524,2016/6/12,720.9,12.09583333,63,0.5,254,6.5375,2016,6,12,-1.801979214,-6.284248337,14.9,3.3
1525,2016/6/13,719.725,12.82916667,54,1.7,275,7.0875,2016,6,13,0.617716327,-7.060529923,1.1,0.9
1526,2016/6/14,721.8458333,8.204166667,52,0,188,9.4,2016,6,14,-9.308519846,-1.308227149,0,0
1527,2016/6/15,723.0666667,8.483333333,47,0,99,5.770833333,2016,6,15,-0.902757225,5.699784799,0,0
1528,2016/6/16,718.4833333,11.89166667,47,0,225,10.72083333,2016,6,16,-7.58077395,-7.58077395,0,0
1529,2016/6/17,719.1208333,15.98333333,60,0,134,4.454166667,2016,6,17,-3.094124158,3.204059361,0,0
1530,2016/6/18,721.85,15.125,72,0,108,3.925,2016,6,18,-1.212891703,3.732896826,0,0
1531,2016/6/19,722.1708333,14.77083333,73,0.6,161,4.241666667,2016,6,19,-4.010574625,1.380951588,0,0.2
1532,2016/6/20,722.65,12.24166667,69,1.4,198,5.541666667,2016,6,20,-5.270438194,-1.712469177,0.5,0.3
1533,2016/6/21,722.625,13.77916667,58,1.8,154,3.108333333,2016,6,21,-2.793751494,1.362603648,0.7,0
1534,2016/6/22,721.2,13.45833333,79,41.5,86,6.0875,2016,6,22,0.424642534,6.072671156,43.2,42.8
1535,2016/6/23,722.9583333,8.95,82,7.5,63,7.729166667,2016,6,23,3.508968238,6.886737927,2.1,5.8
1536,2016/6/24,724.8708333,10.82083333,70,0,139,3.916666667,2016,6,24,-2.955945856,2.56956453,0,0
1537,2016/6/25,724.475,10.46666667,78,0,149,4.1125,2016,6,25,-3.525100524,2.118094083,0,0
1538,2016/6/26,723.4291667,9.333333333,85,2.1,276,4.5125,2016,6,26,0.47168469,-4.487780053,1.2,0.2
1539,2016/6/27,722.6125,12.525,59,0,247,4.95,2016,6,27,-1.934119086,-4.556499025,0,0
1540,2016/6/28,723.5916667,15.23333333,46,0,265,4.916666667,2016,6,28,-0.428515735,-4.897957266,0,0
1541,2016/6/29,723.075,15.42916667,58,7.8,156,4.7625,2016,6,29,-4.350760242,1.937083263,13,0
1542,2016/6/30,722,14.2875,66,0,157,4.983333333,2016,6,30,-4.58718252,1.947143457,0,0.2
1543,2016/7/1,721.775,14.12916667,52,0,170,5.9,2016,7,1,-5.810365743,1.024524248,0,0
1544,2016/7/2,720.8166667,14.88333333,54,0,226,6.891666667,2016,7,2,-4.787353936,-4.957450124,0,0
1545,2016/7/3,720.0166667,13.9,69,0,196,6.1,2016,7,3,-5.863696345,-1.68138787,0,0
1546,2016/7/4,720.6208333,13.70833333,79,0,160,5.720833333,2016,7,4,-5.375824868,1.956640237,0,0
1547,2016/7/5,722.075,12.89583333,88,0,160,7.179166667,2016,7,5,-6.74620994,2.455419612,0,0
1548,2016/7/6,721.6916667,12.9,90,0.2,192,7.741666667,2016,7,6,-7.572492676,-1.609583006,0,0.1
1549,2016/7/7,720.5041667,12.82083333,98,0.7,205,7.708333333,2016,7,7,-6.986122525,-3.257682434,0,1.6
1550,2016/7/8,719.9666667,13.19166667,99,1.7,223,9.620833333,2016,7,8,-7.036232071,-6.561392556,0,5.6
1551,2016/7/9,721.325,15.14166667,93,0.4,182,4.016666667,2016,7,9,-4.014219822,-0.140179645,0.5,1.6
1552,2016/7/10,721.2583333,14.97083333,94,19.6,134,4.154166667,2016,7,10,-2.885726647,2.988257421,2.8,1.4
1553,2016/7/11,722.1,11.10833333,97,1.8,82,5.475,2016,7,11,0.761972728,5.421717676,1.9,1.4
